ID,Name,City,Country,IATA,Lat,Long
1,Goroka Airport,Goroka,Papua New Guinea,GKA,-6.0816898345900015,145.391998291
2,Madang Airport,Madang,Papua New Guinea,MAG,-5.20707988739,145.789001465
3,Mount Hagen Kagamuga Airport,Mount Hagen,Papua New Guinea,HGU,-5.826789855957031,144.29600524902344
4,Nadzab Airport,Nadzab,Papua New Guinea,LAE,-6.569803,146.725977
5,Port Moresby Jacksons International Airport,Port Moresby,Papua New Guinea,POM,-9.443380355834961,147.22000122070312
6,Wewak International Airport,Wewak,Papua New Guinea,WWK,-3.5838301181800003,143.66900634799998
7,Narsarsuaq Airport,Narssarssuaq,Greenland,UAK,61.1604995728,-45.4259986877
8,Godthaab / Nuuk Airport,Godthaab,Greenland,GOH,64.19090271,-51.678100585900005
9,Kangerlussuaq Airport,Sondrestrom,Greenland,SFJ,67.0122218992,-50.7116031647
10,Thule Air Base,Thule,Greenland,THU,76.5311965942,-68.70320129390001
11,Akureyri Airport,Akureyri,Iceland,AEY,65.66000366210939,-18.07270050048828
12,Egilsstaðir Airport,Egilsstadir,Iceland,EGS,65.28330230712889,-14.401399612426758
13,Hornafjörður Airport,Hofn,Iceland,HFN,64.295601,-15.2272
14,Húsavík Airport,Husavik,Iceland,HZK,65.952301,-17.426001
15,Ísafjörður Airport,Isafjordur,Iceland,IFJ,66.05809783935547,-23.13529968261719
16,Keflavik International Airport,Keflavik,Iceland,KEF,63.985000610352,-22.605600357055998
17,Patreksfjörður Airport,Patreksfjordur,Iceland,PFJ,65.555801,-23.965
18,Reykjavik Airport,Reykjavik,Iceland,RKV,64.1299972534,-21.9405994415
19,Siglufjörður Airport,Siglufjordur,Iceland,SIJ,66.133301,-18.9167
20,Vestmannaeyjar Airport,Vestmannaeyjar,Iceland,VEY,63.42430114746094,-20.27890014648437
21,Sault Ste Marie Airport,Sault Sainte Marie,Canada,YAM,46.48500061035156,-84.5093994140625
22,Winnipeg / St. Andrews Airport,Winnipeg,Canada,\N,50.0564002991,-97.0325012207
23,Halifax / CFB Shearwater Heliport,Halifax,Canada,\N,44.639702,-63.499401
24,St. Anthony Airport,St. Anthony,Canada,YAY,51.391899108900006,-56.083099365200006
25,Tofino / Long Beach Airport,Tofino,Canada,YAZ,49.079833,-125.77558300000001
26,Kugaaruk Airport,Pelly Bay,Canada,YBB,68.534401,-89.808098
27,Baie Comeau Airport,Baie Comeau,Canada,YBC,49.13249969482422,-68.20439910888672
28,CFB Bagotville,Bagotville,Canada,YBG,48.33060073852539,-70.99639892578125
29,Baker Lake Airport,Baker Lake,Canada,YBK,64.29889678960001,-96.077796936
30,Campbell River Airport,Campbell River,Canada,YBL,49.95080184936523,-125.27100372314452
31,Brandon Municipal Airport,Brandon,Canada,YBR,49.91,-99.951897
32,Cambridge Bay Airport,Cambridge Bay,Canada,YCB,69.1081008911,-105.13800048799999
33,Nanaimo Airport,Nanaimo,Canada,YCD,49.054970224899996,-123.869862556
34,Castlegar/West Kootenay Regional Airport,Castlegar,Canada,YCG,49.296398162799996,-117.63200378399999
35,Miramichi Airport,Chatham,Canada,YCH,47.007801,-65.449203
36,Charlo Airport,Charlo,Canada,YCL,47.990798999999996,-66.330299
37,Kugluktuk Airport,Coppermine,Canada,YCO,67.816704,-115.143997
38,Coronation Airport,Coronation,Canada,YCT,52.0750007629,-111.444999695
39,Chilliwack Airport,Chilliwack,Canada,YCW,49.1528015137,-121.93900299100001
40,Clyde River Airport,Clyde River,Canada,YCY,70.4860992432,-68.5167007446
41,Coral Harbour Airport,Coral Harbour,Canada,YZS,64.1932983398,-83.3593978882
42,Dawson City Airport,Dawson,Canada,YDA,64.04309844970703,-139.12800598144528
43,Burwash Airport,Burwash,Canada,YDB,61.37110137939453,-139.04100036621094
44,Princeton Airport,Princeton,Canada,\N,49.468101501499994,-120.51100158700001
45,Deer Lake Airport,Deer Lake,Canada,YDF,49.21080017089844,-57.39139938354492
46,Dease Lake Airport,Dease Lake,Canada,YDL,58.4221992493,-130.031997681
47,Dauphin Barker Airport,Dauphin,Canada,YDN,51.10079956054688,-100.052001953125
48,Dawson Creek Airport,Dawson Creek,Canada,YDQ,55.7422981262207,-120.18299865722656
49,Edmonton International Airport,Edmonton,Canada,YEG,53.309700012200004,-113.580001831
50,Arviat Airport,Eskimo Point,Canada,YEK,61.0942001343,-94.0708007812
51,Estevan Airport,Estevan,Canada,YEN,49.210300445600005,-102.96600341799999
52,Edson Airport,Edson,Canada,YET,53.5788993835,-116.46499633799999
53,Eureka Airport,Eureka,Canada,YEU,79.9946975708,-85.814201355
54,Inuvik Mike Zubko Airport,Inuvik,Canada,YEV,68.30419921880001,-133.483001709
55,Iqaluit Airport,Iqaluit,Canada,YFB,63.756402,-68.555801
56,Fredericton Airport,Fredericton,Canada,YFC,45.86890029907226,-66.53720092773439
57,Forestville Airport,Forestville,Canada,YFE,48.74610137939453,-69.09719848632811
58,Flin Flon Airport,Flin Flon,Canada,YFO,54.6781005859375,-101.68199920654295
59,Fort Resolution Airport,Fort Resolution,Canada,YFR,61.1808013916,-113.690002441
60,Fort Simpson Airport,Fort Simpson,Canada,YFS,61.76020050048828,-121.23699951171876
61,Kingston Norman Rogers Airport,Kingston,Canada,YGK,44.22529983520508,-76.5969009399414
62,La Grande Rivière Airport,La Grande Riviere,Canada,YGL,53.62530136108398,-77.7042007446289
63,Gaspé (Michel-Pouliot) Airport,Gaspe,Canada,YGP,48.775299072299994,-64.4785995483
64,Geraldton Greenstone Regional Airport,Geraldton,Canada,YGQ,49.77830123901367,-86.93939971923828
65,Îles-de-la-Madeleine Airport,Iles De La Madeleine,Canada,YGR,47.42470169067383,-61.778099060058594
66,Hudson Bay Airport,Hudson Bay,Canada,YHB,52.8166999817,-102.31099700899999
67,Dryden Regional Airport,Dryden,Canada,YHD,49.831699,-92.744202
68,Ulukhaktok Holman Airport,Holman Island,Canada,YHI,70.76280212402344,-117.80599975585938
69,Gjoa Haven Airport,Gjoa Haven,Canada,YHK,68.635597229,-95.8497009277
70,John C. Munro Hamilton International Airport,Hamilton,Canada,YHM,43.173599243199995,-79.93499755859999
71,Montréal / Saint-Hubert Airport,Montreal,Canada,YHU,45.5175018311,-73.4169006348
72,Hay River / Merlyn Carter Airport,Hay River,Canada,YHY,60.8396987915,-115.782997131
73,Halifax / Stanfield International Airport,Halifax,Canada,YHZ,44.880798339799995,-63.508598327600005
74,Atikokan Municipal Airport,Atikokan,Canada,YIB,48.7738990784,-91.6386032104
75,Pond Inlet Airport,Pond Inlet,Canada,YIO,72.6832962036,-77.9666976929
76,St Jean Airport,St. Jean,Canada,YJN,45.29439926147461,-73.28109741210938
77,Stephenville Airport,Stephenville,Canada,YJT,48.5442008972168,-58.54999923706055
78,Kamloops Airport,Kamloops,Canada,YKA,50.702201843299996,-120.444000244
79,Waterloo Airport,Waterloo,Canada,YKF,43.4608001709,-80.3786010742
80,Schefferville Airport,Schefferville,Canada,YKL,54.80530166625977,-66.8052978515625
81,Kindersley Airport,Kindersley,Canada,YKY,51.5175018311,-109.180999756
82,Buttonville Municipal Airport,Toronto,Canada,YKZ,43.86220169067383,-79.37000274658203
83,Chapleau Airport,Chapleau,Canada,YLD,47.81999969482422,-83.3467025756836
84,Meadow Lake Airport,Meadow Lake,Canada,YLJ,54.12530136108398,-108.52300262451172
85,Lloydminster Airport,Lloydminster,Canada,YLL,53.30920028686523,-110.072998046875
86,Alert Airport,Alert,Canada,YLT,82.51779937740001,-62.280601501499994
87,Kelowna International Airport,Kelowna,Canada,YLW,49.9561004639,-119.377998352
88,Mayo Airport,Mayo,Canada,YMA,63.61640167236328,-135.86799621582028
89,Moose Jaw Air Vice Marshal C. M. McEwen Airport,Moose Jaw,Canada,YMJ,50.330299377441406,-105.55899810791016
90,Fort McMurray Airport,Fort Mcmurray,Canada,YMM,56.653301238999994,-111.22200012200001
91,Moosonee Airport,Moosonee,Canada,YMO,51.291099548339844,-80.60780334472656
92,Maniwaki Airport,Maniwaki,Canada,YMW,46.272800445600005,-75.9906005859
93,Montreal International (Mirabel) Airport,Montreal,Canada,YMX,45.679501,-74.038696
94,Natashquan Airport,Natashquan,Canada,YNA,50.18999862670898,-61.78919982910156
95,Ottawa / Gatineau Airport,Gatineau,Canada,YND,45.5217018127,-75.5635986328
96,Matagami Airport,Matagami,Canada,YNM,49.76169967651367,-77.80280303955078
97,Old Crow Airport,Old Crow,Canada,YOC,67.57060241699219,-139.83900451660156
98,CFB Cold Lake,Cold Lake,Canada,YOD,54.40499877929688,-110.27899932861328
99,High Level Airport,High Level,Canada,YOJ,58.62139892578125,-117.16500091552734
100,Ottawa Macdonald-Cartier International Airport,Ottawa,Canada,YOW,45.3224983215332,-75.66919708251953
101,Prince Albert Glass Field,Prince Albert,Canada,YPA,53.214199066199996,-105.672996521
102,Peace River Airport,Peace River,Canada,YPE,56.226898,-117.446999
103,Southport Airport,Portage-la-prairie,Canada,YPG,49.903099,-98.27381700000001
104,Pitt Meadows Airport,Pitt Meadows,Canada,\N,49.21609878540039,-122.70999908447266
105,Pickle Lake Airport,Pickle Lake,Canada,YPL,51.4463996887207,-90.21420288085938
106,Port Menier Airport,Port Menier,Canada,YPN,49.83639907836914,-64.28859710693361
107,Peterborough Airport,Peterborough,Canada,YPQ,44.22999954223633,-78.36329650878906
108,Prince Rupert Airport,Prince Pupert,Canada,YPR,54.2860984802,-130.445007324
109,Fort Chipewyan Airport,Fort Chipewyan,Canada,YPY,58.7672004699707,-111.11699676513672
110,Muskoka Airport,Muskoka,Canada,YQA,44.974700927734375,-79.30329895019531
111,Quebec Jean Lesage International Airport,Quebec,Canada,YQB,46.7911,-71.393303
112,Red Deer Regional Airport,Red Deer Industrial,Canada,YQF,52.18220138549805,-113.8939971923828
113,Windsor Airport,Windsor,Canada,YQG,42.27560043334961,-82.95559692382812
114,Watson Lake Airport,Watson Lake,Canada,YQH,60.11640167236328,-128.82200622558594
115,Kenora Airport,Kenora,Canada,YQK,49.78829956054688,-94.36309814453124
116,Lethbridge County Airport,Lethbridge,Canada,YQL,49.6302986145,-112.80000305200001
117,Greater Moncton International Airport,Moncton,Canada,YQM,46.11220169067383,-64.67859649658203
119,Comox Airport,Comox,Canada,YQQ,49.71080017089844,-124.88700103759766
120,Regina International Airport,Regina,Canada,YQR,50.43190002441406,-104.66600036621094
121,Thunder Bay Airport,Thunder Bay,Canada,YQT,48.37189865112305,-89.32389831542969
122,Grande Prairie Airport,Grande Prairie,Canada,YQU,55.1796989441,-118.885002136
123,Yorkton Municipal Airport,Yorkton,Canada,YQV,51.26470184326172,-102.46199798583984
124,North Battleford Airport,North Battleford,Canada,YQW,52.76919937133789,-108.24400329589844
125,Gander International Airport,Gander,Canada,YQX,48.9369010925293,-54.56809997558594
126,Sydney / J.A. Douglas McCurdy Airport,Sydney,Canada,YQY,46.1614,-60.047798
127,Quesnel Airport,Quesnel,Canada,YQZ,53.026100158691406,-122.51000213623048
128,Resolute Bay Airport,Resolute,Canada,YRB,74.71690368649999,-94.9693984985
129,Rivière-du-Loup Airport,Riviere Du Loup,Canada,YRI,47.76440048217773,-69.58470153808594
130,Roberval Airport,Roberval,Canada,YRJ,48.52000045776367,-72.2656021118164
131,Rocky Mountain House Airport,Rocky Mountain House,Canada,YRM,52.4296989441,-114.903999329
132,Rankin Inlet Airport,Rankin Inlet,Canada,YRT,62.811401367200006,-92.1157989502
133,Sudbury Airport,Sudbury,Canada,YSB,46.625,-80.79889678955078
134,Sherbrooke Airport,Sherbrooke,Canada,YSC,45.4385986328125,-71.69139862060547
135,Saint John Airport,St. John,Canada,YSJ,45.31610107421875,-65.89029693603516
136,Fort Smith Airport,Fort Smith,Canada,YSM,60.020301818847656,-111.96199798583984
137,Nanisivik Airport,Nanisivik,Canada,YSR,72.982201,-84.613602
138,Summerside Airport,Summerside,Canada,YSU,46.44060134887695,-63.83359909057617
139,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,Sachs Harbour,Canada,YSY,71.9938964844,-125.24299621600001
140,Cape Dorset Airport,Cape Dorset,Canada,YTE,64.2300033569,-76.5267028809
141,Thompson Airport,Thompson,Canada,YTH,55.80110168457031,-97.86419677734376
142,CFB Trenton,Trenton,Canada,YTR,44.118900299072266,-77.5280990600586
143,Timmins/Victor M. Power,Timmins,Canada,YTS,48.569698333699996,-81.376701355
144,Billy Bishop Toronto City Centre Airport,Toronto,Canada,YTZ,43.627499,-79.396202
145,Tuktoyaktuk Airport,Tuktoyaktuk,Canada,YUB,69.43329620361328,-133.0260009765625
146,Montreal / Pierre Elliott Trudeau International Airport,Montreal,Canada,YUL,45.4706001282,-73.7407989502
147,Repulse Bay Airport,Repulse Bay,Canada,YUT,66.5214004517,-86.22470092770003
148,Hall Beach Airport,Hall Beach,Canada,YUX,68.77610015869999,-81.2425
149,Rouyn Noranda Airport,Rouyn,Canada,YUY,48.20610046386719,-78.83560180664062
150,La Ronge Airport,La Ronge,Canada,YVC,55.1514015198,-105.262001038
151,Vermilion Airport,Vermillion,Canada,YVG,53.355800628699996,-110.823997498
152,Qikiqtarjuaq Airport,Broughton Island,Canada,YVM,67.5457992554,-64.03140258789999
153,Val-d'Or Airport,Val D'or,Canada,YVO,48.0532989502,-77.7827987671
154,Kuujjuaq Airport,Quujjuaq,Canada,YVP,58.09609985351562,-68.42690277099611
155,Norman Wells Airport,Norman Wells,Canada,YVQ,65.28160095214844,-126.7979965209961
156,Vancouver International Airport,Vancouver,Canada,YVR,49.193901061999995,-123.183998108
157,Buffalo Narrows Airport,Buffalo Narrows,Canada,YVT,55.8418998718,-108.41799926799999
158,Wiarton Airport,Wiarton,Canada,YVV,44.7458,-81.107201
159,Petawawa Airport,Petawawa,Canada,YWA,45.95220184326172,-77.31919860839844
160,Winnipeg / James Armstrong Richardson International Airport,Winnipeg,Canada,YWG,49.909999847399995,-97.2398986816
161,Wabush Airport,Wabush,Canada,YWK,52.92190170288086,-66.86440277099611
162,Williams Lake Airport,Williams Lake,Canada,YWL,52.1831016541,-122.054000854
163,Wrigley Airport,Wrigley,Canada,YWY,63.20940017700195,-123.43699645996094
164,Cranbrook/Canadian Rockies International Airport,Cranbrook,Canada,YXC,49.610801696777,-115.78199768066001
165,Edmonton City Centre (Blatchford Field) Airport,Edmonton,Canada,YXD,53.5724983215,-113.52100372299999
166,Saskatoon John G. Diefenbaker International Airport,Saskatoon,Canada,YXE,52.170799255371094,-106.6999969482422
167,Medicine Hat Airport,Medicine Hat,Canada,YXH,50.01890182495117,-110.72100067138672
168,Fort St John Airport,Fort Saint John,Canada,YXJ,56.23809814453125,-120.73999786376952
169,Sioux Lookout Airport,Sioux Lookout,Canada,YXL,50.11389923095703,-91.9052963256836
170,Pangnirtung Airport,Pangnirtung,Canada,YXP,66.1449966431,-65.71360015869999
171,Earlton (Timiskaming Regional) Airport,Earlton,Canada,YXR,47.6974006546,-79.84734535220001
172,Prince George Airport,Prince George,Canada,YXS,53.8894004822,-122.679000854
173,Northwest Regional Airport Terrace-Kitimat,Terrace,Canada,YXT,54.468498,-128.576009
174,London Airport,London,Canada,YXU,43.035599,-81.1539
175,Abbotsford Airport,Abbotsford,Canada,YXX,49.02529907226562,-122.36100006103516
176,Whitehorse / Erik Nielsen International Airport,Whitehorse,Canada,YXY,60.709598541300004,-135.067001343
177,North Bay Jack Garland Airport,North Bay,Canada,YYB,46.363602,-79.422798
178,Calgary International Airport,Calgary,Canada,YYC,51.113899231000005,-114.019996643
179,Smithers Airport,Smithers,Canada,YYD,54.82469940185547,-127.18299865722656
180,Fort Nelson Airport,Fort Nelson,Canada,YYE,58.8363990784,-122.59700012200001
181,Penticton Airport,Penticton,Canada,YYF,49.46310043334961,-119.60199737548828
182,Charlottetown Airport,Charlottetown,Canada,YYG,46.290000915527344,-63.12110137939453
183,Taloyoak Airport,Spence Bay,Canada,YYH,69.5466995239,-93.57669830319999
184,Victoria International Airport,Victoria,Canada,YYJ,48.646900177,-123.426002502
185,Lynn Lake Airport,Lynn Lake,Canada,YYL,56.86389923095703,-101.07599639892578
186,Swift Current Airport,Swift Current,Canada,YYN,50.291900634799994,-107.691001892
187,Churchill Airport,Churchill,Canada,YYQ,58.73920059204102,-94.06500244140624
188,Goose Bay Airport,Goose Bay,Canada,YYR,53.3191986084,-60.425800323500006
189,St. John's International Airport,St. John's,Canada,YYT,47.618598938000005,-52.751899719200004
190,Kapuskasing Airport,Kapuskasing,Canada,YYU,49.41389846801758,-82.46749877929688
191,Armstrong Airport,Armstrong,Canada,YYW,50.29029846191406,-88.90969848632812
192,Mont Joli Airport,Mont Joli,Canada,YYY,48.60860061645508,-68.20809936523439
193,Lester B. Pearson International Airport,Toronto,Canada,YYZ,43.6772003174,-79.63059997559999
194,Downsview Airport,Toronto,Canada,YZD,43.74250030517578,-79.4655990600586
195,Gore Bay Manitoulin Airport,Gore Bay,Canada,YZE,45.88529968261719,-82.56780242919922
196,Yellowknife Airport,Yellowknife,Canada,YZF,62.46279907226562,-114.44000244140624
197,Slave Lake Airport,Slave Lake,Canada,YZH,55.293098449700004,-114.777000427
198,Sandspit Airport,Sandspit,Canada,YZP,53.25429916379999,-131.813995361
199,Chris Hadfield Airport,Sarnia,Canada,YZR,42.9994010925293,-82.30889892578125
200,Port Hardy Airport,Port Hardy,Canada,YZT,50.68059921264648,-127.36699676513672
201,Whitecourt Airport,Whitecourt,Canada,YZU,54.14390182495117,-115.78700256347656
202,Sept-Îles Airport,Sept-iles,Canada,YZV,50.22330093383789,-66.26560211181639
203,Teslin Airport,Teslin,Canada,YZW,60.17279815673828,-132.74299621582028
204,CFB Greenwood,Greenwood,Canada,YZX,44.98440170288086,-64.91690063476561
205,Faro Airport,Faro,Canada,ZFA,62.20750045776367,-133.37600708007812
206,Fort Mcpherson Airport,Fort Mcpherson,Canada,ZFM,67.40750122070311,-134.86099243164062
207,Blida Airport,Blida,Algeria,QLD,36.50360107421875,2.814169883728028
208,Bou Saada Airport,Bou Saada,Algeria,BUJ,35.33250045776367,4.206389904022217
209,Soummam Airport,Bejaja,Algeria,BJA,36.712001800500005,5.0699200630200005
210,Houari Boumediene Airport,Algier,Algeria,ALG,36.691001892089844,3.215409994125366
211,Djanet Inedbirene Airport,Djanet,Algeria,DJG,24.292801,9.45244
212,Boufarik Airport,Boufarik,Algeria,\N,36.545799,2.8761099999999997
213,Reggane Airport,Reggan,Algeria,\N,26.7101,0.285647
214,Illizi Takhamalt Airport,Illizi,Algeria,VVZ,26.7234992981,8.62265014648
215,Ain Oussera Airport,Ain Oussera,Algeria,\N,35.52539825439453,2.8787100315093994
216,Aguenar – Hadj Bey Akhamok Airport,Tamanrasset,Algeria,TMR,22.8115005493,5.45107984543
217,Jijel Ferhat Abbas Airport,Jijel,Algeria,GJL,36.7951011658,5.873610019680001
218,Mecheria Airport,Mecheria,Algeria,MZW,33.535900116,-0.242353007197
219,Relizane Airport,Relizane,Algeria,\N,35.752201,0.626272
220,Rabah Bitat Airport,Annaba,Algeria,AAE,36.822201,7.8091740000000005
221,Mohamed Boudiaf International Airport,Constantine,Algeria,CZL,36.2760009765625,6.620389938354492
222,Cheikh Larbi Tébessi Airport,Tebessa,Algeria,TEE,35.4315986633,8.120719909670001
224,Hassi R'Mel Airport,Tilrempt,Algeria,HRM,32.93040084838867,3.311539888381958
225,Bou Chekif Airport,Tiaret,Algeria,TID,35.3410987854,1.4631500244100002
226,Bou Sfer Airport,Bou Sfer,Algeria,\N,35.73540115356445,-0.8053889870643616
227,Tindouf Airport,Tindouf,Algeria,TIN,27.700399398800002,-8.167099952700001
228,Ech Cheliff Airport,Ech-cheliff,Algeria,CFK,36.212699890100005,1.33176994324
229,Tafaraoui Airport,Oran,Algeria,TAF,35.54240036010742,-0.5322780013084412
230,Zenata – Messali El Hadj Airport,Tlemcen,Algeria,TLM,35.0167007446,-1.4500000476800001
231,Es Senia Airport,Oran,Algeria,ORN,35.6239013672,-0.6211829781529999
232,Sidi Bel Abbes Airport,Sidi Bel Abbes,Algeria,BFW,35.1717987061,-0.593275010586
233,Ghriss Airport,Ghriss,Algeria,MUW,35.207698822021484,0.14714199304580688
234,Touat Cheikh Sidi Mohamed Belkebir Airport,Adrar,Algeria,AZR,27.83760070800781,-0.1864140033721924
235,Biskra Airport,Biskra,Algeria,BSK,34.793300628699996,5.73823022842
236,El Golea Airport,El Golea,Algeria,ELG,30.5713005065918,2.8595900535583496
237,Noumérat - Moufdi Zakaria Airport,Ghardaia,Algeria,GHA,32.38410186767578,3.7941100597381587
238,Oued Irara Airport,Hassi Messaoud,Algeria,HME,31.673000335700003,6.140439987180001
239,In Salah Airport,In Salah,Algeria,INZ,27.2509994507,2.51202011108
240,Touggourt Sidi Madhi Airport,Touggourt,Algeria,TGR,33.067798614501946,6.088669776916504
241,Laghouat Airport,Laghouat,Algeria,LOO,33.764400482199996,2.92833995819
242,Timimoun Airport,Timimoun,Algeria,TMX,29.237100601199998,0.276033014059
243,Ain el Beida Airport,Ouargla,Algeria,OGX,31.917200088500977,5.412779808044434
244,In Aménas Airport,Zarzaitine,Algeria,IAM,28.0515,9.64291
245,Cadjehoun Airport,Cotonou,Benin,COO,6.357230186462402,2.384350061416626
246,Ouagadougou Airport,Ouagadougou,Burkina Faso,OUA,12.3532,-1.51242
247,Bobo Dioulasso Airport,Bobo-dioulasso,Burkina Faso,BOY,11.160099983215332,-4.33096981048584
248,Kotoka International Airport,Accra,Ghana,ACC,5.605189800262451,-0.16678600013256073
249,Tamale Airport,Tamale,Ghana,TML,9.55718994140625,-0.8632140159606934
250,Wa Airport,Wa,Ghana,\N,10.0826997756958,-2.507689952850342
251,Sunyani Airport,Sunyani,Ghana,NYI,7.361830234527588,-2.3287599086761475
252,Takoradi Airport,Takoradi,Ghana,TKD,4.896059989929199,-1.7747600078582764
253,Port Bouet Airport,Abidjan,Cote d'Ivoire,ABJ,5.261390209197998,-3.9262900352478023
254,Bouaké Airport,Bouake,Cote d'Ivoire,BYK,7.738800048828125,-5.073669910430908
255,Daloa Airport,Daloa,Cote d'Ivoire,DJO,6.7928099632263175,-6.473189830780028
256,Korhogo Airport,Korhogo,Cote d'Ivoire,HGO,9.38718032837,-5.556660175319999
257,Man Airport,Man,Cote d'Ivoire,MJC,7.2720699310302725,-7.58735990524292
258,San Pedro Airport,San Pedro,Cote d'Ivoire,SPY,4.746719837188722,-6.660820007324219
259,Yamoussoukro Airport,Yamoussoukro,Cote d'Ivoire,ASK,6.9031701088,-5.36558008194
260,Nnamdi Azikiwe International Airport,Abuja,Nigeria,ABV,9.006790161132812,7.263169765472412
261,Akure Airport,Akure,Nigeria,AKR,7.246739864349365,5.3010101318359375
262,Benin Airport,Benin,Nigeria,BNI,6.3169798851013175,5.599500179290772
263,Margaret Ekpo International Airport,Calabar,Nigeria,CBQ,4.976019859313965,8.347200393676758
264,Akanu Ibiam International Airport,Enugu,Nigeria,ENU,6.4742698669433585,7.561960220336914
265,Gusau Airport,Gusau,Nigeria,\N,12.1717,6.696110000000001
266,Ibadan Airport,Ibadan,Nigeria,IBA,7.362460136413574,3.97832989692688
267,Ilorin International Airport,Ilorin,Nigeria,ILR,8.440210342407228,4.493919849395752
268,Yakubu Gowon Airport,Jos,Nigeria,JOS,9.639829635620117,8.869050025939941
269,Kaduna Airport,Kaduna,Nigeria,KAD,10.696000099182127,7.320109844207764
270,Mallam Aminu International Airport,Kano,Nigeria,KAN,12.0476,8.52462
271,Maiduguri International Airport,Maiduguri,Nigeria,MIU,11.855299949645994,13.080900192260742
272,Makurdi Airport,Makurdi,Nigeria,MDI,7.703880000000001,8.61394
273,Murtala Muhammed International Airport,Lagos,Nigeria,LOS,6.5773701667785645,3.321160078048706
274,Minna Airport,Minna,Nigeria,MXJ,9.652170181274414,6.462259769439697
275,Port Harcourt International Airport,Port Hartcourt,Nigeria,PHC,5.0154900550842285,6.94959020614624
276,Sadiq Abubakar III International Airport,Sokoto,Nigeria,SKO,12.916299819946287,5.207190036773682
277,Yola Airport,Yola,Nigeria,YOL,9.257550239562988,12.430399894714355
278,Zaria Airport,Zaria,Nigeria,ZAR,11.1302,7.685810000000001
279,Maradi Airport,Maradi,Niger,MFQ,13.5024995803833,7.1267499923706055
280,Diori Hamani International Airport,Niamey,Niger,NIM,13.4815,2.18361
281,Tahoua Airport,Tahoua,Niger,THZ,14.875699996948242,5.265359878540039
282,Mano Dayak International Airport,Agadez,Niger,AJY,16.965999603271484,8.000109672546388
283,Dirkou Airport,Dirkou,Niger,\N,18.968700408935547,12.86870002746582
284,Diffa Airport,Diffa,Niger,\N,13.372900009155273,12.626700401306152
285,Zinder Airport,Zinder,Niger,ZND,13.779000282287598,8.983759880065918
286,Monastir Habib Bourguiba International Airport,Monastir,Tunisia,MIR,35.75809860229492,10.75469970703125
287,Tunis Carthage International Airport,Tunis,Tunisia,TUN,36.85100173950195,10.22719955444336
288,Sidi Ahmed Air Base,Bizerte,Tunisia,\N,37.245398,9.79145
289,Remada Air Base,Remada,Tunisia,\N,32.306198120117195,10.382100105285645
290,Gafsa Ksar International Airport,Gafsa,Tunisia,GAF,34.42200088500977,8.822500228881836
291,Gabès Matmata International Airport,Gabes,Tunisia,GAE,33.87689971923828,10.103300094604492
292,Borj El Amri Airport,Bordj El Amri,Tunisia,\N,36.72129821777344,9.94314956665039
293,Djerba Zarzis International Airport,Djerba,Tunisia,DJE,33.875,10.775500297546387
294,El Borma Airport,El Borma,Tunisia,EBM,31.70429992675781,9.254619598388672
295,Sfax Thyna International Airport,Sfax,Tunisia,SFA,34.71799850463867,10.690999984741213
296,Tozeur Nefta International Airport,Tozeur,Tunisia,TOE,33.939701080322266,8.110560417175293
297,Niamtougou International Airport,Niatougou,Togo,LRL,9.767330169677734,1.0912499427795408
298,Lomé-Tokoin Airport,Lome,Togo,LFW,6.165609836578369,1.2545100450515747
299,Antwerp International Airport (Deurne),Antwerp,Belgium,ANR,51.189399719200004,4.46027994156
300,Beauvechain Air Base,Beauvechain,Belgium,\N,50.75859832763672,4.768330097198486
301,Kleine Brogel Air Base,Kleine Brogel,Belgium,\N,51.168301,5.47
302,Brussels Airport,Brussels,Belgium,BRU,50.9014015198,4.48443984985
303,Jehonville Air Base,Bertrix,Belgium,\N,49.8917007446289,5.223889827728272
304,Brussels South Charleroi Airport,Charleroi,Belgium,CRL,50.459202000000005,4.4538199999999994
305,Chièvres Air Base,Chievres,Belgium,\N,50.57580184936523,3.8310000896453857
306,Koksijde Air Base,Koksijde,Belgium,\N,51.09030151367188,2.652780055999756
307,Florennes Air Base,Florennes,Belgium,\N,50.2433013916,4.64583015442
308,Wevelgem Airport,Kortrijk-vevelgem,Belgium,KJK,50.817199707,3.2047200202900004
309,Liège Airport,Liege,Belgium,LGG,50.63740158081055,5.443220138549805
310,Ostend-Bruges International Airport,Ostend,Belgium,OST,51.1988983154,2.8622200489
311,Zutendaal Air Base,Zutendaal,Belgium,\N,50.9474983215332,5.590559959411621
312,Brustem Airfield Sint Truiden,Sint-truiden,Belgium,\N,50.791901,5.20167
313,Saint Hubert Air Base,St.-hubert,Belgium,\N,50.034400939941406,5.440810203552246
314,Ursel Air Base,Ursel,Belgium,\N,51.14419937133789,3.475559949874878
315,Weelde Air Base,Weelde,Belgium,\N,51.394798278808594,4.9601898193359375
316,Zoersel (Oostmalle) Airfield,Zoersel,Belgium,OBL,51.264702,4.75333
317,Flugplatz Bautzen,Bautzen,Germany,\N,51.193611,14.519722
318,Altenburg-Nobitz Airport,Altenburg,Germany,AOC,50.981945,12.506389
319,Dessau Airfield,Dessau,Germany,\N,51.831694,12.190961999999999
320,Eisenhüttenstadt Airfield,Eisenhuettenstadt,Germany,\N,52.195856,14.58753
